[General]
AudioFilename: virtual

[Metadata]
Title:squartatrice
Artist:美樹さやか vs. 美樹さやか (fw. 美樹さやか)
Creator:inava
Version:53
Tags:mahou shoujo madoka magica bms of fighters

[Events]
//Background and Video events
0,0,"night.jpg",0,0
256,192,9999,1,0,0:0:0:0:
36,192,10166,1,0,0:0:0:100:tp1_26.ogg
182,192,10333,1,0,0:0:0:100:bd_r.ogg
36,192,10499,1,0,0:0:0:0:
256,192,10666,5,0,0:0:0:100:blow.ogg
182,192,10666,1,0,0:0:0:100:string_b1_01.ogg
475,192,10666,1,0,0:0:0:100:string_a1_01.ogg
402,192,10666,1,0,0:0:0:100:tp1_30.ogg
36,192,10666,1,0,0:0:0:0:
109,192,10833,1,0,0:0:0:100:tp1_26.ogg
36,192,10999,1,0,0:0:0:0:
475,192,10999,1,0,0:0:0:0:
402,192,10999,1,0,0:0:0:0:
182,192,10999,1,0,0:0:0:0:
256,192,11166,1,0,0:0:0:100:string_b1_03.ogg
402,192,11166,1,0,0:0:0:100:tp1_26.ogg
475,192,11166,1,0,0:0:0:100:string_a1_03.ogg
109,192,11166,1,0,0:0:0:0:
182,192,11333,1,0,0:0:0:100:string_b1_02.ogg
475,192,11333,1,0,0:0:0:100:string_a1_02.ogg
36,192,11333,1,0,0:0:0:100:tp1_34.ogg
402,192,11333,1,0,0:0:0:0:
402,192,11499,1,0,0:0:0:0:
256,192,11499,1,0,0:0:0:0:
109,192,11499,1,0,0:0:0:0:
475,192,11499,1,0,0:0:0:0:
475,192,11666,1,0,0:0:0:100:string_b1_04.ogg
402,192,11666,1,0,0:0:0:100:string_a1_04.ogg
182,192,11666,1,0,0:0:0:100:tp1_33.ogg
329,192,11666,1,0,0:0:0:0:
36,192,11666,1,0,0:0:0:0:
109,192,11833,1,0,0:0:0:100:tp1_26.ogg
256,192,11833,1,0,0:0:0:0:
182,192,11999,1,0,0:0:0:0:
329,192,11999,1,0,0:0:0:0:
36,192,11999,1,0,0:0:0:0:
475,192,11999,1,0,0:0:0:0:
329,192,12166,1,0,0:0:0:100:string_b1_06.ogg
475,192,12166,1,0,0:0:0:100:tp1_26.ogg
109,192,12166,1,0,0:0:0:100:string_a1_06.ogg
256,192,12166,1,0,0:0:0:0:
475,192,12333,1,0,0:0:0:100:string_b1_05.ogg
182,192,12333,1,0,0:0:0:100:tp1_31.ogg
36,192,12333,1,0,0:0:0:100:string_a1_05.ogg
329,192,12333,1,0,0:0:0:0:
475,192,12499,1,0,0:0:0:0:
329,192,12499,1,0,0:0:0:0:
109,192,12499,1,0,0:0:0:0:
256,192,12499,1,0,0:0:0:0:
36,192,12666,1,0,0:0:0:100:string_a1_07.ogg
475,192,12666,1,0,0:0:0:100:string_b1_07.ogg
109,192,12666,1,0,0:0:0:100:tp1_30.ogg
182,192,12666,1,0,0:0:0:0:
329,192,12666,1,0,0:0:0:0:
256,192,12833,1,0,0:0:0:100:tp2_01.ogg
402,192,12833,1,0,0:0:0:0:
182,192,12916,1,0,0:0:0:100:tp2_02.ogg
256,192,12999,1,0,0:0:0:0:
36,192,12999,1,0,0:0:0:0:
475,192,12999,1,0,0:0:0:0:
109,192,12999,1,0,0:0:0:0:
329,192,13083,1,0,0:0:0:100:tp2_04.ogg
256,192,13166,1,0,0:0:0:100:string_a1_09.ogg
109,192,13166,1,0,0:0:0:100:string_b1_09.ogg
36,192,13166,1,0,0:0:0:100:tp2_05.ogg
402,192,13166,1,0,0:0:0:0:
475,192,13249,1,0,0:0:0:0:
109,192,13333,1,0,0:0:0:100:string_a1_08.ogg
36,192,13333,1,0,0:0:0:100:string_b1_08.ogg
402,192,13333,1,0,0:0:0:100:tp2_20.ogg
256,192,13333,1,0,0:0:0:100:tp1_30.ogg
329,192,13499,1,0,0:0:0:0:
36,192,13499,1,0,0:0:0:0:
475,192,13499,1,0,0:0:0:0:
109,192,13499,1,0,0:0:0:0:
475,192,13666,1,0,0:0:0:100:string_b1_10.ogg
402,192,13666,1,0,0:0:0:100:tp1_31.ogg
36,192,13666,1,0,0:0:0:100:string_a1_10.ogg
256,192,13666,1,0,0:0:0:0:
182,192,13666,1,0,0:0:0:0:
475,192,13833,1,0,0:0:0:100:tp1_26.ogg
329,192,13833,1,0,0:0:0:0:
256,192,13999,1,0,0:0:0:0:
36,192,13999,1,0,0:0:0:0:
402,192,13999,1,0,0:0:0:0:
182,192,13999,1,0,0:0:0:0:
475,192,14166,1,0,0:0:0:100:string_b1_12.ogg
36,192,14166,1,0,0:0:0:100:tp1_26.ogg
182,192,14166,1,0,0:0:0:100:string_a1_12.ogg
329,192,14166,1,0,0:0:0:0:
182,192,14333,1,0,0:0:0:100:string_b1_11.ogg
256,192,14333,1,0,0:0:0:100:tp1_28.ogg
36,192,14333,1,0,0:0:0:100:string_a1_11.ogg
402,192,14333,1,0,0:0:0:0:
182,192,14499,1,0,0:0:0:0:
329,192,14499,1,0,0:0:0:0:
36,192,14499,1,0,0:0:0:0:
475,192,14499,1,0,0:0:0:0:
36,192,14666,1,0,0:0:0:100:string_a1_13.ogg
475,192,14666,1,0,0:0:0:100:tp1_30.ogg
256,192,14666,1,0,0:0:0:100:string_b1_13.ogg
182,192,14666,1,0,0:0:0:0:
329,192,14666,1,0,0:0:0:0:
109,192,14833,1,0,0:0:0:100:tp1_26.ogg
256,192,14833,1,0,0:0:0:0:
182,192,14999,1,0,0:0:0:0:
475,192,14999,1,0,0:0:0:0:
36,192,14999,1,0,0:0:0:0:
329,192,14999,1,0,0:0:0:0:
256,192,15166,1,0,0:0:0:100:string_a1_15.ogg
475,192,15166,1,0,0:0:0:100:tp1_31.ogg
329,192,15166,1,0,0:0:0:100:string_b1_15.ogg
109,192,15166,1,0,0:0:0:0:
182,192,15333,1,0,0:0:0:100:string_a1_14.ogg
329,192,15333,1,0,0:0:0:100:tp1_32.ogg
475,192,15333,1,0,0:0:0:100:string_b1_14.ogg
36,192,15333,1,0,0:0:0:0:
109,192,15499,1,0,0:0:0:0:
475,192,15499,1,0,0:0:0:0:
329,192,15499,1,0,0:0:0:0:
256,192,15499,1,0,0:0:0:0:
36,192,15666,1,0,0:0:0:100:tp1_30.ogg
256,192,15666,1,0,0:0:0:100:string_a1_16.ogg
475,192,15666,1,0,0:0:0:100:string_b1_16.ogg
402,192,15666,1,0,0:0:0:0:
182,192,15666,1,0,0:0:0:0:
109,192,15833,1,0,0:0:0:100:tp1_26.ogg
329,192,15833,1,0,0:0:0:0:
36,192,15999,1,0,0:0:0:0:
256,192,15999,1,0,0:0:0:0:
475,192,15999,1,0,0:0:0:0:
402,192,15999,1,0,0:0:0:0:
109,192,16166,1,0,0:0:0:100:tp1_26.ogg
329,192,16166,1,0,0:0:0:100:string_a1_18.ogg
475,192,16166,1,0,0:0:0:100:string_b1_18.ogg
402,192,16166,1,0,0:0:0:0:
475,192,16333,1,0,0:0:0:100:tp1_33.ogg
256,192,16333,1,0,0:0:0:100:string_a1_17.ogg
36,192,16333,1,0,0:0:0:100:string_b1_17.ogg
402,192,16333,1,0,0:0:0:0:
402,192,16499,1,0,0:0:0:0:
475,192,16499,1,0,0:0:0:0:
329,192,16499,1,0,0:0:0:0:
109,192,16499,1,0,0:0:0:0:
475,192,16666,1,0,0:0:0:100:tp1_32.ogg
182,192,16666,1,0,0:0:0:100:string_a1_19.ogg
329,192,16666,1,0,0:0:0:100:string_b1_19.ogg
36,192,16666,1,0,0:0:0:0:
109,192,16666,1,0,0:0:0:0:
402,192,16833,1,0,0:0:0:100:tp1_31.ogg
256,192,16833,1,0,0:0:0:0:
329,192,16999,1,0,0:0:0:100:tp1_32.ogg
36,192,16999,1,0,0:0:0:100:string_a1_20.ogg
182,192,16999,1,0,0:0:0:100:string_b1_20.ogg
475,192,16999,1,0,0:0:0:0:
402,192,17166,1,0,0:0:0:100:tp1_33.ogg
36,192,17166,1,0,0:0:0:100:string_a1_21.ogg
256,192,17166,1,0,0:0:0:100:string_b1_21.ogg
182,192,17166,1,0,0:0:0:0:
182,192,17333,1,0,0:0:0:100:tp2_20.ogg
36,192,17333,1,0,0:0:0:100:string_a1_20.ogg
329,192,17333,1,0,0:0:0:100:string_b1_20.ogg
475,192,17333,1,0,0:0:0:0:
256,192,17499,1,0,0:0:0:100:tp1_28.ogg
182,192,17499,1,0,0:0:0:100:string_a1_21.ogg
36,192,17499,1,0,0:0:0:100:string_b1_21.ogg
402,192,17499,1,0,0:0:0:0:
36,192,17666,1,0,0:0:0:100:string_a1_22.ogg
256,192,17666,1,0,0:0:0:100:tp1_33.ogg
475,192,17666,1,0,0:0:0:100:string_b1_22.ogg
109,192,17666,1,0,0:0:0:0:
329,192,17666,1,0,0:0:0:0:
182,192,17833,1,0,0:0:0:100:tp1_26.ogg
402,192,17833,1,0,0:0:0:0:
109,192,17999,1,0,0:0:0:100:string_a1_23.ogg
256,192,17999,1,0,0:0:0:100:tp1_32.ogg
36,192,17999,1,0,0:0:0:100:string_b1_23.ogg
475,192,17999,1,0,0:0:0:0:
182,192,18166,1,0,0:0:0:100:tp1_26.ogg
402,192,18166,1,0,0:0:0:100:string_a1_24.ogg
36,192,18166,1,0,0:0:0:100:string_b1_24.ogg
109,192,18166,1,0,0:0:0:0:
256,192,18333,1,0,0:0:0:100:string_a1_23.ogg
475,192,18333,1,0,0:0:0:100:tp1_31.ogg
36,192,18333,1,0,0:0:0:100:string_b1_23.ogg
109,192,18333,1,0,0:0:0:0:
182,192,18499,1,0,0:0:0:100:tp1_26.ogg
402,192,18499,1,0,0:0:0:100:string_a1_24.ogg
109,192,18499,1,0,0:0:0:100:string_b1_24.ogg
36,192,18499,1,0,0:0:0:0:
475,192,18666,1,0,0:0:0:100:string_b1_01.ogg
109,192,18666,1,0,0:0:0:100:string_a1_01.ogg
36,192,18666,1,0,0:0:0:100:tp1_30.ogg
402,192,18666,1,0,0:0:0:100:tp2_39.ogg
256,192,18666,1,0,0:0:0:0:
329,192,18833,1,0,0:0:0:100:tp1_26.ogg
402,192,18999,1,0,0:0:0:100:string_b1_02.ogg
182,192,18999,1,0,0:0:0:100:string_a1_02.ogg
475,192,18999,1,0,0:0:0:100:tp1_34.ogg
36,192,18999,1,0,0:0:0:0:
256,192,19166,1,0,0:0:0:100:tp1_26.ogg
402,192,19166,1,0,0:0:0:100:string_b1_03.ogg
109,192,19166,1,0,0:0:0:100:string_a1_03.ogg
475,192,19166,1,0,0:0:0:0:
36,192,19333,1,0,0:0:0:100:string_b1_02.ogg
402,192,19333,1,0,0:0:0:100:string_a1_02.ogg
182,192,19333,1,0,0:0:0:100:tp1_34.ogg
475,192,19333,1,0,0:0:0:0:
402,192,19499,1,0,0:0:0:100:tp1_26.ogg
109,192,19499,1,0,0:0:0:100:string_b1_03.ogg
256,192,19499,1,0,0:0:0:100:string_a1_03.ogg
475,192,19499,1,0,0:0:0:0:
256,192,19666,1,0,0:0:0:100:string_b1_04.ogg
36,192,19666,1,0,0:0:0:100:string_a1_04.ogg
329,192,19666,1,0,0:0:0:100:tp2_37.ogg
475,192,19666,1,0,0:0:0:100:tp1_33.ogg
182,192,19666,1,0,0:0:0:0:
182,192,19833,1,0,0:0:0:100:tp1_26.ogg
109,192,19833,1,0,0:0:0:0:
475,192,19999,1,0,0:0:0:100:string_b1_05.ogg
329,192,19999,1,0,0:0:0:100:string_a1_05.ogg
36,192,19999,1,0,0:0:0:100:tp1_32.ogg
256,192,19999,1,0,0:0:0:0:
182,192,20166,1,0,0:0:0:100:tp1_26.ogg
329,192,20166,1,0,0:0:0:100:string_b1_06.ogg
109,192,20166,1,0,0:0:0:100:string_a1_06.ogg
475,192,20166,1,0,0:0:0:0:
329,192,20333,1,0,0:0:0:100:string_b1_05.ogg
256,192,20333,1,0,0:0:0:100:string_a1_05.ogg
475,192,20333,1,0,0:0:0:100:tp1_31.ogg
36,192,20333,1,0,0:0:0:0:
182,192,20499,1,0,0:0:0:100:string_b1_06.ogg
109,192,20499,1,0,0:0:0:100:string_a1_06.ogg
329,192,20499,1,0,0:0:0:100:tp1_26.ogg
475,192,20499,1,0,0:0:0:0:
109,192,20666,1,0,0:0:0:100:string_b1_07.ogg
36,192,20666,1,0,0:0:0:100:string_a1_07.ogg
256,192,20666,1,0,0:0:0:100:tp2_35.ogg
402,192,20666,1,0,0:0:0:100:tp1_30.ogg
475,192,20666,1,0,0:0:0:0:
475,192,20833,1,0,0:0:0:100:tp1_26.ogg
329,192,20833,1,0,0:0:0:0:
182,192,20916,1,0,0:0:0:0:
109,192,20999,1,0,0:0:0:100:string_b1_08.ogg
256,192,20999,1,0,0:0:0:100:string_a1_08.ogg
402,192,20999,1,0,0:0:0:100:tp1_28.ogg
36,192,20999,1,0,0:0:0:100:tp2_03.ogg
329,192,21083,1,0,0:0:0:100:tp2_04.ogg
402,192,21166,1,0,0:0:0:100:string_b1_09.ogg
109,192,21166,1,0,0:0:0:100:string_a1_09.ogg
36,192,21166,1,0,0:0:0:100:tp1_26.ogg
256,192,21166,1,0,0:0:0:100:tp2_05.ogg
475,192,21249,1,0,0:0:0:100:tp2_06.ogg
402,192,21333,1,0,0:0:0:100:string_b1_08.ogg
36,192,21333,1,0,0:0:0:100:string_a1_08.ogg
256,192,21333,1,0,0:0:0:100:tp1_30.ogg
109,192,21333,1,0,0:0:0:0:
329,192,21499,1,0,0:0:0:100:string_b1_09.ogg
36,192,21499,1,0,0:0:0:100:string_a1_09.ogg
475,192,21499,1,0,0:0:0:100:tp1_26.ogg
109,192,21499,1,0,0:0:0:0:
256,192,21666,1,0,0:0:0:100:tp2_36.ogg
36,192,21666,1,0,0:0:0:100:string_a1_10.ogg
182,192,21666,1,0,0:0:0:100:string_b1_10.ogg
402,192,21666,1,0,0:0:0:100:tp1_31.ogg
109,192,21666,1,0,0:0:0:0:
329,192,21833,1,0,0:0:0:100:tp1_26.ogg
475,192,21833,1,0,0:0:0:0:
36,192,21999,1,0,0:0:0:100:string_a1_11.ogg
256,192,21999,1,0,0:0:0:100:string_b1_11.ogg
402,192,21999,1,0,0:0:0:100:tp1_32.ogg
182,192,21999,1,0,0:0:0:0:
475,192,22166,1,0,0:0:0:100:string_a1_12.ogg
329,192,22166,1,0,0:0:0:100:string_b1_12.ogg
36,192,22166,1,0,0:0:0:100:tp1_26.ogg
182,192,22166,1,0,0:0:0:0:
256,192,22333,1,0,0:0:0:100:string_a1_11.ogg
402,192,22333,1,0,0:0:0:100:string_b1_11.ogg
36,192,22333,1,0,0:0:0:100:tp1_28.ogg
182,192,22333,1,0,0:0:0:0:
329,192,22499,1,0,0:0:0:100:string_a1_12.ogg
36,192,22499,1,0,0:0:0:100:string_b1_12.ogg
475,192,22499,1,0,0:0:0:100:tp1_26.ogg
182,192,22499,1,0,0:0:0:0:
329,192,22666,1,0,0:0:0:100:string_b1_13.ogg
402,192,22666,1,0,0:0:0:100:string_a1_13.ogg
475,192,22666,1,0,0:0:0:100:tp1_30.ogg
109,192,22666,1,0,0:0:0:100:tp2_37.ogg
182,192,22666,1,0,0:0:0:0:
475,192,22833,1,0,0:0:0:100:tp1_26.ogg
402,192,22833,1,0,0:0:0:0:
329,192,22999,1,0,0:0:0:100:string_b1_14.ogg
182,192,22999,1,0,0:0:0:100:string_a1_14.ogg
36,192,22999,1,0,0:0:0:100:tp1_30.ogg
109,192,22999,1,0,0:0:0:0:
182,192,23166,1,0,0:0:0:100:string_b1_15.ogg
402,192,23166,1,0,0:0:0:100:string_a1_15.ogg
475,192,23166,1,0,0:0:0:100:tp1_31.ogg
329,192,23166,1,0,0:0:0:0:
109,192,23333,1,0,0:0:0:100:string_b1_14.ogg
329,192,23333,1,0,0:0:0:100:string_a1_14.ogg
182,192,23333,1,0,0:0:0:100:tp1_32.ogg
36,192,23333,1,0,0:0:0:0:
402,192,23499,1,0,0:0:0:100:string_b1_15.ogg
475,192,23499,1,0,0:0:0:100:string_a1_15.ogg
329,192,23499,1,0,0:0:0:100:tp1_28.ogg
182,192,23499,1,0,0:0:0:0:
475,192,23666,1,0,0:0:0:100:string_a1_16.ogg
36,192,23666,1,0,0:0:0:100:string_b1_16.ogg
182,192,23666,1,0,0:0:0:100:tp2_35.ogg
256,192,23666,1,0,0:0:0:100:tp1_30.ogg
329,192,23666,1,0,0:0:0:0:
402,192,23833,1,0,0:0:0:100:tp1_26.ogg
109,192,23833,1,0,0:0:0:0:
36,192,23999,1,0,0:0:0:100:string_a1_17.ogg
475,192,23999,1,0,0:0:0:100:string_b1_17.ogg
182,192,23999,1,0,0:0:0:100:tp1_34.ogg
329,192,23999,1,0,0:0:0:0:
402,192,24166,1,0,0:0:0:100:string_a1_18.ogg
475,192,24166,1,0,0:0:0:100:string_b1_18.ogg
109,192,24166,1,0,0:0:0:100:tp1_26.ogg
36,192,24166,1,0,0:0:0:0:
182,192,24333,5,0,0:0:0:100:string_a1_17.ogg
329,192,24333,1,0,0:0:0:100:string_b1_17.ogg
36,192,24333,1,0,0:0:0:100:tp1_33.ogg
475,192,24333,1,0,0:0:0:0:
36,192,24499,1,0,0:0:0:100:string_a1_18.ogg
402,192,24499,1,0,0:0:0:100:string_b1_18.ogg
475,192,24499,1,0,0:0:0:100:tp1_26.ogg
109,192,24499,1,0,0:0:0:0:
329,192,24666,5,0,0:0:0:100:tp1_32.ogg
109,192,24833,1,0,0:0:0:100:tp1_31.ogg
329,192,24999,1,0,0:0:0:100:tp1_32.ogg
402,192,25166,1,0,0:0:0:100:tp1_33.ogg
475,192,25333,1,0,0:0:0:100:tp1_34.ogg
36,192,25499,1,0,0:0:0:100:tp1_28.ogg
475,192,25666,1,0,0:0:0:100:tp1_17.ogg
329,192,25749,1,0,0:0:0:100:tp1_15.ogg
402,192,25833,1,0,0:0:0:100:tp1_16.ogg
256,192,25916,1,0,0:0:0:100:tp1_14.ogg
329,192,25999,1,0,0:0:0:100:cym_r.ogg
182,192,26083,1,0,0:0:0:100:tp1_09.ogg
256,192,26166,1,0,0:0:0:100:tp1_08.ogg
109,192,26249,1,0,0:0:0:100:tp1_07.ogg
475,192,26333,1,0,0:0:0:100:fx_sword.ogg
182,192,26333,1,0,0:0:0:100:fillin_1_1.ogg
36,192,26333,1,0,0:0:0:100:tp1_06.ogg
256,192,26416,1,0,0:0:0:100:fillin_1_2.ogg
109,192,26416,1,0,0:0:0:100:tp1_07.ogg
329,192,26499,1,0,0:0:0:100:fillin_1_3.ogg
182,192,26499,1,0,0:0:0:100:tp1_06.ogg
402,192,26583,1,0,0:0:0:100:fillin_1_4.ogg
256,192,26583,1,0,0:0:0:100:tp1_01.ogg
475,192,26666,1,0,0:0:0:100:cym.ogg
182,192,26666,1,0,0:0:0:100:bd.ogg
329,192,26666,1,0,0:0:0:100:alp_a_000.ogg
109,192,26666,1,0,0:0:0:100:tp1_22.ogg
36,192,26666,128,0,26916:0:0:0:100:viola_a_05.ogg
182,192,26833,1,0,0:0:0:100:alp_a_002.ogg
256,192,26833,1,0,0:0:0:100:tp1_26.ogg
402,192,26833,1,0,0:0:0:0:
109,192,26916,1,0,0:0:0:100:alp_a_003.ogg
329,192,26999,1,0,0:0:0:100:bd.ogg
475,192,26999,128,0,27249:0:0:0:100:alp_a_004.ogg
36,192,26999,1,0,0:0:0:100:tp1_32.ogg
256,192,26999,1,0,0:0:0:0:
329,192,27166,1,0,0:0:0:100:roop_b_03.ogg
109,192,27166,1,0,0:0:0:100:alp_a_006.ogg
182,192,27166,1,0,0:0:0:100:tp1_26.ogg
402,192,27249,1,0,0:0:0:100:alp_a_007.ogg
182,192,27333,1,0,0:0:0:100:bd.ogg
475,192,27333,128,0,27583:0:0:0:100:alp_a_008.ogg
36,192,27333,1,0,0:0:0:100:tp1_32.ogg
256,192,27333,1,0,0:0:0:0:
329,192,27499,1,0,0:0:0:100:roop_b_06.ogg
109,192,27499,1,0,0:0:0:100:alp_a_010.ogg
182,192,27499,1,0,0:0:0:100:tp1_26.ogg
402,192,27583,1,0,0:0:0:100:alp_a_011.ogg
475,192,27666,1,0,0:0:0:100:bd.ogg
256,192,27666,128,0,27916:0:0:0:100:alp_a_012.ogg
36,192,27666,1,0,0:0:0:100:tp1_31.ogg
109,192,27666,1,0,0:0:0:0:
329,192,27833,1,0,0:0:0:100:alp_a_014.ogg
109,192,27833,1,0,0:0:0:100:roop_b_01.ogg
402,192,27916,1,0,0:0:0:100:alp_a_015.ogg
182,192,27999,1,0,0:0:0:100:bd.ogg
36,192,27999,128,0,28249:0:0:0:100:alp_a_016.ogg
256,192,27999,1,0,0:0:0:100:tp1_28.ogg
475,192,27999,1,0,0:0:0:0:
402,192,28166,1,0,0:0:0:100:alp_a_018.ogg
109,192,28166,1,0,0:0:0:100:roop_b_03.ogg
329,192,28166,1,0,0:0:0:0:
182,192,28249,1,0,0:0:0:100:alp_a_019.ogg
329,192,28333,128,0,28583:0:0:0:100:bd.ogg
256,192,28333,1,0,0:0:0:100:alp_a_020.ogg
36,192,28333,1,0,0:0:0:100:tp1_30.ogg
475,192,28333,1,0,0:0:0:0:
402,192,28499,1,0,0:0:0:100:alp_a_022.ogg
182,192,28499,1,0,0:0:0:100:roop_b_06.ogg
109,192,28499,1,0,0:0:0:0:
256,192,28583,1,0,0:0:0:100:alp_a_023.ogg
36,192,28666,1,0,0:0:0:100:bd.ogg
182,192,28666,128,0,28916:0:0:0:100:alp_a_024.ogg
329,192,28666,1,0,0:0:0:100:tp1_26.ogg
475,192,28666,1,0,0:0:0:0:
109,192,28833,1,0,0:0:0:100:roop_b_01.ogg
402,192,28833,1,0,0:0:0:100:alp_a_026.ogg
329,192,28833,1,0,0:0:0:0:
256,192,28916,1,0,0:0:0:100:alp_a_027.ogg
402,192,28999,1,0,0:0:0:100:bd.ogg
475,192,28999,128,0,29249:0:0:0:100:alp_a_028.ogg
36,192,28999,1,0,0:0:0:100:tp1_25.ogg
182,192,28999,1,0,0:0:0:0:
109,192,29166,1,0,0:0:0:100:roop_b_03.ogg
329,192,29166,1,0,0:0:0:100:alp_a_030.ogg
36,192,29166,1,0,0:0:0:0:
256,192,29249,1,0,0:0:0:100:alp_a_031.ogg
182,192,29333,1,0,0:0:0:100:bd.ogg
402,192,29333,128,0,29583:0:0:0:100:alp_a_032.ogg
475,192,29333,1,0,0:0:0:100:tp1_30.ogg
36,192,29333,1,0,0:0:0:0:
329,192,29499,1,0,0:0:0:100:alp_a_034.ogg
256,192,29499,1,0,0:0:0:100:roop_b_06.ogg
109,192,29499,1,0,0:0:0:0:
182,192,29583,1,0,0:0:0:100:alp_a_035.ogg
402,192,29666,1,0,0:0:0:100:bd.ogg
256,192,29666,128,0,29916:0:0:0:100:alp_a_036.ogg
36,192,29666,1,0,0:0:0:100:tp1_28.ogg
475,192,29666,1,0,0:0:0:0:
402,192,29833,1,0,0:0:0:100:alp_a_038.ogg
109,192,29833,1,0,0:0:0:100:roop_b_01.ogg
182,192,29833,1,0,0:0:0:0:
329,192,29916,1,0,0:0:0:100:alp_a_039.ogg
36,192,29999,1,0,0:0:0:100:bd.ogg
109,192,29999,128,0,30249:0:0:0:100:alp_a_040.ogg
256,192,29999,1,0,0:0:0:100:roop_b_02.ogg
475,192,29999,1,0,0:0:0:0:
402,192,30166,1,0,0:0:0:100:alp_a_042.ogg
329,192,30166,1,0,0:0:0:100:roop_b_03.ogg
256,192,30166,1,0,0:0:0:0:
182,192,30249,1,0,0:0:0:100:alp_a_043.ogg
329,192,30333,1,0,0:0:0:100:bd.ogg
36,192,30333,1,0,0:0:0:100:alp_a_044.ogg
109,192,30333,1,0,0:0:0:100:tp1_11.ogg
402,192,30416,1,0,0:0:0:100:alp_a_045.ogg
182,192,30416,1,0,0:0:0:100:tp1_13.ogg
36,192,30499,1,0,0:0:0:100:roop_b_06.ogg
256,192,30499,1,0,0:0:0:100:alp_a_046.ogg
475,192,30499,1,0,0:0:0:100:tp1_14.ogg
182,192,30583,1,0,0:0:0:100:alp_a_047.ogg
475,192,30666,128,0,30916:0:0:0:100:bd.ogg
109,192,30666,1,0,0:0:0:100:alp_a_048.ogg
402,192,30666,1,0,0:0:0:100:tp1_33.ogg
329,192,30666,1,0,0:0:0:0:
36,192,30666,1,0,0:0:0:0:
256,192,30749,1,0,0:0:0:100:alp_a_049.ogg
402,192,30833,1,0,0:0:0:100:roop_b_01.ogg
182,192,30833,1,0,0:0:0:100:alp_a_050.ogg
36,192,30833,1,0,0:0:0:0:
256,192,30916,1,0,0:0:0:100:alp_a_051.ogg
36,192,30999,128,0,31249:0:0:0:100:bd.ogg
109,192,30999,1,0,0:0:0:100:alp_a_052.ogg
329,192,30999,1,0,0:0:0:100:tp1_28.ogg
475,192,30999,1,0,0:0:0:0:
256,192,31083,1,0,0:0:0:100:alp_a_053.ogg
329,192,31166,1,0,0:0:0:100:roop_b_03.ogg
475,192,31166,1,0,0:0:0:100:alp_a_054.ogg
182,192,31166,1,0,0:0:0:0:
109,192,31249,1,0,0:0:0:100:alp_a_055.ogg
182,192,31333,1,0,0:0:0:100:bd.ogg
402,192,31333,1,0,0:0:0:100:alp_a_056.ogg
475,192,31333,128,0,31749:0:0:0:100:tp1_33.ogg
36,192,31333,1,0,0:0:0:0:
256,192,31416,1,0,0:0:0:100:alp_a_057.ogg
109,192,31499,1,0,0:0:0:100:roop_b_06.ogg
329,192,31499,128,0,31916:0:0:0:100:alp_a_058.ogg
182,192,31583,1,0,0:0:0:100:alp_a_059.ogg
36,192,31666,1,0,0:0:0:100:bd.ogg
256,192,31666,1,0,0:0:0:100:tp1_31.ogg
402,192,31666,128,0,31916:0:0:0:100:alp_a_060.ogg
109,192,31749,1,0,0:0:0:100:alp_a_061.ogg
182,192,31833,1,0,0:0:0:100:roop_b_01.ogg
475,192,31833,128,0,31916:0:0:0:100:alp_a_062.ogg
256,192,31916,1,0,0:0:0:100:alp_a_063.ogg
329,192,31999,1,0,0:0:0:100:bd.ogg
475,192,31999,1,0,0:0:0:100:alp_a_064.ogg
109,192,31999,1,0,0:0:0:100:tp1_31.ogg
36,192,31999,128,0,32416:0:0:0:0:
256,192,32083,1,0,0:0:0:100:alp_a_065.ogg
182,192,32166,128,0,32583:0:0:0:100:roop_b_03.ogg
402,192,32166,1,0,0:0:0:100:tp1_28.ogg
329,192,32249,1,0,0:0:0:100:alp_a_067.ogg
256,192,32333,1,0,0:0:0:100:bd.ogg
109,192,32333,128,0,32583:0:0:0:100:tp1_26.ogg
475,192,32333,1,0,0:0:0:100:alp_a_068.ogg
402,192,32416,1,0,0:0:0:100:alp_a_069.ogg
36,192,32499,128,0,32583:0:0:0:100:roop_b_06.ogg
329,192,32499,1,0,0:0:0:100:tp1_25.ogg
256,192,32583,1,0,0:0:0:100:alp_a_071.ogg
402,192,32666,1,0,0:0:0:100:bd.ogg
475,192,32666,1,0,0:0:0:100:tp1_24.ogg
36,192,32666,1,0,0:0:0:100:alp_a_072.ogg
182,192,32666,1,0,0:0:0:0:
329,192,32749,1,0,0:0:0:0:
475,192,32833,1,0,0:0:0:100:roop_b_01.ogg
256,192,32833,1,0,0:0:0:100:tp1_05.ogg
109,192,32833,1,0,0:0:0:100:alp_a_074.ogg
182,192,32916,1,0,0:0:0:100:tp1_07.ogg
329,192,32916,1,0,0:0:0:100:alp_a_075.ogg
402,192,32999,1,0,0:0:0:0:
475,192,32999,1,0,0:0:0:0:
256,192,32999,1,0,0:0:0:0:
36,192,32999,1,0,0:0:0:0:
182,192,33083,1,0,0:0:0:100:alp_a_077.ogg
402,192,33166,1,0,0:0:0:100:roop_b_03.ogg
36,192,33166,1,0,0:0:0:100:alp_a_078.ogg
256,192,33166,1,0,0:0:0:100:tp1_26.ogg
329,192,33249,1,0,0:0:0:0:
182,192,33249,1,0,0:0:0:0:
36,192,33333,1,0,0:0:0:100:bd.ogg
