[General]
AudioFilename: virtual

[Metadata]
EOS
ginkiha
Genesis
bms of fighters bof
73
0

[Events]
//Background and Video events
0,0,"back.png",0,0
402,0,33600,128,0,34285:0:0:0:100:dummy.wav
36,0,33600,128,0,33771:0:0:0:100:violinL_0034.ogg
109,192,33600,1,0,0:0:0:100:violinR_0034.ogg
329,0,33685,128,0,33857:0:0:0:100:dummy.wav
182,0,33685,128,0,33942:0:0:0:0:
475,192,33771,1,0,0:0:0:100:dummy.wav
109,0,33771,128,0,34028:0:0:0:0:
36,0,33857,128,0,33942:0:0:0:100:cymbals_0017.ogg
475,0,33942,128,0,34114:0:0:0:100:dummy.wav
256,0,33942,128,0,34028:0:0:0:100:snr2.ogg
329,0,34028,128,0,34200:0:0:0:100:dummy.wav
182,0,34028,128,0,34114:0:0:0:100:dummy.wav
109,0,34114,128,0,34200:0:0:0:100:cymbals_0016.ogg
36,0,34200,128,0,34285:0:0:0:100:dummy.wav
475,192,34200,1,0,0:0:0:100:dummy.wav
329,192,34285,1,0,0:0:0:100:laykick_0000.ogg
256,192,34285,1,0,0:0:0:100:dummy.wav
109,192,34285,1,0,0:0:0:100:dummy.wav
402,192,34371,1,0,0:0:0:0:
475,192,34457,1,0,0:0:0:100:dummy.wav
182,192,34457,1,0,0:0:0:100:dummy.wav
36,192,34457,1,0,0:0:0:100:bass_0001.ogg
256,192,34542,1,0,0:0:0:0:
475,192,34628,1,0,0:0:0:100:laykick_0000.ogg
329,192,34628,1,0,0:0:0:100:snr2.ogg
109,192,34628,1,0,0:0:0:100:dummy.wav
182,192,34714,1,0,0:0:0:0:
36,192,34714,1,0,0:0:0:0:
402,192,34800,1,0,0:0:0:100:dummy.wav
256,192,34800,1,0,0:0:0:100:dummy.wav
109,192,34800,1,0,0:0:0:100:bass_0001.ogg
475,192,34885,1,0,0:0:0:0:
329,192,34885,1,0,0:0:0:0:
402,192,34971,1,0,0:0:0:100:laykick_0000.ogg
256,192,34971,1,0,0:0:0:100:dummy.wav
36,192,34971,1,0,0:0:0:100:dummy.wav
109,192,35057,1,0,0:0:0:0:
329,192,35142,1,0,0:0:0:100:dummy.wav
475,192,35142,1,0,0:0:0:100:dummy.wav
36,192,35142,1,0,0:0:0:100:bass_0001.ogg
182,192,35142,1,0,0:0:0:0:
109,192,35228,1,0,0:0:0:0:
402,192,35314,1,0,0:0:0:100:laykick_0000.ogg
475,192,35314,1,0,0:0:0:100:snr2.ogg
36,192,35314,1,0,0:0:0:100:dummy.wav
329,192,35314,1,0,0:0:0:0:
256,192,35400,1,0,0:0:0:0:
109,192,35400,1,0,0:0:0:0:
329,192,35485,1,0,0:0:0:100:dummy.wav
182,192,35485,1,0,0:0:0:100:dummy.wav
36,192,35485,1,0,0:0:0:100:bass_0001.ogg
402,192,35571,1,0,0:0:0:0:
256,192,35571,1,0,0:0:0:0:
329,192,35657,1,0,0:0:0:100:laykick_0000.ogg
475,192,35657,1,0,0:0:0:100:dummy.wav
182,192,35657,1,0,0:0:0:100:dummy.wav
36,192,35657,1,0,0:0:0:0:
109,192,35657,1,0,0:0:0:0:
256,192,35742,1,0,0:0:0:0:
329,192,35828,1,0,0:0:0:100:dummy.wav
475,192,35828,1,0,0:0:0:100:dummy.wav
182,192,35828,1,0,0:0:0:100:bass_0001.ogg
36,192,35828,1,0,0:0:0:0:
109,192,35828,1,0,0:0:0:0:
402,192,35914,1,0,0:0:0:0:
329,192,36000,1,0,0:0:0:100:laykick_0000.ogg
475,192,36000,1,0,0:0:0:100:snr2.ogg
256,192,36000,1,0,0:0:0:100:dummy.wav
109,192,36000,1,0,0:0:0:0:
182,192,36000,1,0,0:0:0:0:
36,192,36085,1,0,0:0:0:0:
402,192,36171,1,0,0:0:0:100:dummy.wav
475,192,36171,1,0,0:0:0:100:dummy.wav
256,192,36171,1,0,0:0:0:100:bass_0001.ogg
109,192,36171,1,0,0:0:0:0:
182,192,36171,1,0,0:0:0:0:
36,192,36257,1,0,0:0:0:0:
475,192,36342,1,0,0:0:0:100:laykick_0000.ogg
329,192,36342,1,0,0:0:0:100:dummy.wav
109,192,36342,1,0,0:0:0:100:dummy.wav
402,192,36428,1,0,0:0:0:0:
256,192,36428,1,0,0:0:0:0:
329,192,36514,1,0,0:0:0:100:dummy.wav
182,192,36514,1,0,0:0:0:100:dummy.wav
36,192,36514,1,0,0:0:0:100:bass_0001.ogg
402,192,36600,1,0,0:0:0:0:
256,192,36600,1,0,0:0:0:0:
475,192,36685,1,0,0:0:0:100:laykick_0000.ogg
329,192,36685,1,0,0:0:0:100:snr2.ogg
109,192,36685,1,0,0:0:0:100:dummy.wav
402,192,36771,1,0,0:0:0:0:
256,192,36771,1,0,0:0:0:0:
329,192,36857,1,0,0:0:0:100:dummy.wav
182,192,36857,1,0,0:0:0:100:dummy.wav
36,192,36857,1,0,0:0:0:100:bass_0001.ogg
256,192,36942,1,0,0:0:0:0:
109,192,36942,1,0,0:0:0:0:
475,192,37028,1,0,0:0:0:100:laykick_0000.ogg
402,192,37028,1,0,0:0:0:100:dummy.wav
329,192,37028,1,0,0:0:0:100:dummy.wav
256,192,37114,1,0,0:0:0:0:
36,192,37114,1,0,0:0:0:0:
329,192,37200,1,0,0:0:0:100:dummy.wav
109,192,37200,1,0,0:0:0:100:bass_0009.ogg
402,192,37285,1,0,0:0:0:0:
182,192,37285,1,0,0:0:0:0:
36,192,37285,1,0,0:0:0:0:
475,192,37371,1,0,0:0:0:100:laykick_0000.ogg
256,192,37371,1,0,0:0:0:100:snr2.ogg
109,192,37371,1,0,0:0:0:100:dummy.wav
182,192,37457,1,0,0:0:0:0:
36,192,37457,1,0,0:0:0:0:
329,192,37542,1,0,0:0:0:100:bass_0009.ogg
256,192,37542,1,0,0:0:0:100:dummy.wav
109,192,37542,1,0,0:0:0:100:dummy.wav
475,192,37628,1,0,0:0:0:0:
182,192,37628,1,0,0:0:0:0:
402,192,37714,1,0,0:0:0:100:laykick_0000.ogg
329,192,37714,1,0,0:0:0:100:dummy.wav
36,192,37714,1,0,0:0:0:100:dummy.wav
256,192,37800,1,0,0:0:0:0:
109,192,37800,1,0,0:0:0:0:
182,192,37885,1,0,0:0:0:100:dummy.wav
329,192,37971,1,0,0:0:0:0:
475,192,37971,1,0,0:0:0:0:
36,192,37971,1,0,0:0:0:0:
109,192,37971,1,0,0:0:0:0:
402,192,38057,1,0,0:0:0:100:laykick_0000.ogg
256,192,38057,1,0,0:0:0:100:snr2.ogg
329,192,38142,1,0,0:0:0:0:
182,192,38142,1,0,0:0:0:0:
402,192,38228,1,0,0:0:0:100:dummy.wav
109,192,38228,1,0,0:0:0:100:bass_0009.ogg
36,192,38228,1,0,0:0:0:100:dummy.wav
475,192,38314,1,0,0:0:0:0:
329,192,38314,1,0,0:0:0:0:
256,192,38400,1,0,0:0:0:100:laykick_0000.ogg
402,192,38400,1,0,0:0:0:100:dummy.wav
36,192,38400,1,0,0:0:0:100:dummy.wav
182,192,38400,1,0,0:0:0:0:
329,192,38485,1,0,0:0:0:0:
109,192,38485,1,0,0:0:0:0:
402,192,38571,1,0,0:0:0:100:dummy.wav
256,192,38571,1,0,0:0:0:100:bass_0009.ogg
182,192,38571,1,0,0:0:0:100:dummy.wav
329,192,38657,1,0,0:0:0:0:
109,192,38657,1,0,0:0:0:0:
475,192,38742,1,0,0:0:0:100:laykick_0000.ogg
256,192,38742,1,0,0:0:0:100:snr2.ogg
182,192,38742,1,0,0:0:0:100:dummy.wav
402,192,38828,1,0,0:0:0:0:
36,192,38828,1,0,0:0:0:0:
329,192,38914,1,0,0:0:0:100:dummy.wav
109,192,38914,1,0,0:0:0:100:bass_0009.ogg
475,192,39000,1,0,0:0:0:0:
182,192,39000,1,0,0:0:0:0:
402,192,39085,1,0,0:0:0:100:laykick_0000.ogg
256,192,39085,1,0,0:0:0:100:dummy.wav
109,192,39085,1,0,0:0:0:100:dummy.wav
475,192,39171,1,0,0:0:0:0:
182,192,39171,1,0,0:0:0:0:
329,192,39257,1,0,0:0:0:100:dummy.wav
109,192,39257,1,0,0:0:0:100:bass_0009.ogg
36,192,39257,1,0,0:0:0:100:dummy.wav
402,192,39342,1,0,0:0:0:0:
329,192,39428,1,0,0:0:0:100:laykick_0000.ogg
475,192,39428,1,0,0:0:0:100:snr2.ogg
182,192,39428,1,0,0:0:0:100:dummy.wav
256,192,39428,1,0,0:0:0:0:
109,192,39514,1,0,0:0:0:0:
36,192,39514,1,0,0:0:0:0:
475,192,39600,1,0,0:0:0:100:dummy.wav
402,192,39600,1,0,0:0:0:100:bass_0009.ogg
256,192,39600,1,0,0:0:0:100:dummy.wav
329,192,39685,1,0,0:0:0:0:
182,192,39685,1,0,0:0:0:0:
475,192,39771,1,0,0:0:0:100:laykick_0000.ogg
402,192,39771,1,0,0:0:0:100:dummy.wav
256,192,39771,1,0,0:0:0:100:dummy.wav
36,192,39857,1,0,0:0:0:0:
329,192,39942,1,0,0:0:0:100:dummy.wav
182,192,39942,1,0,0:0:0:100:dummy.wav
109,192,39942,1,0,0:0:0:100:dummy.wav
402,192,40028,1,0,0:0:0:0:
475,192,40114,1,0,0:0:0:100:laykick_0000.ogg
256,192,40114,1,0,0:0:0:100:snr2.ogg
109,192,40114,1,0,0:0:0:100:dummy.wav
329,192,40200,1,0,0:0:0:0:
182,192,40200,1,0,0:0:0:0:
402,192,40285,1,0,0:0:0:100:dummy.wav
256,192,40285,1,0,0:0:0:100:dummy.wav
36,192,40285,1,0,0:0:0:100:dummy.wav
475,192,40371,1,0,0:0:0:0:
109,192,40371,1,0,0:0:0:0:
402,192,40457,1,0,0:0:0:100:laykick_0000.ogg
182,192,40457,1,0,0:0:0:100:dummy.wav
36,192,40457,1,0,0:0:0:100:dummy.wav
256,192,40542,1,0,0:0:0:0:
329,192,40628,1,0,0:0:0:100:dummy.wav
475,192,40628,1,0,0:0:0:100:dummy.wav
109,192,40628,1,0,0:0:0:100:dummy.wav
182,192,40628,1,0,0:0:0:100:bass_0017.ogg
256,192,40714,1,0,0:0:0:0:
182,192,40800,1,0,0:0:0:100:laykick_0000.ogg
475,192,40800,1,0,0:0:0:100:snr2.ogg
36,192,40800,1,0,0:0:0:100:dummy.wav
109,192,40800,1,0,0:0:0:100:dummy.wav
402,192,40885,1,0,0:0:0:0:
256,192,40885,1,0,0:0:0:0:
475,192,40971,1,0,0:0:0:100:dummy.wav
329,192,40971,1,0,0:0:0:100:dummy.wav
182,192,40971,1,0,0:0:0:100:dummy.wav
402,192,41057,1,0,0:0:0:0:
36,192,41057,1,0,0:0:0:0:
329,192,41142,1,0,0:0:0:100:laykick_0000.ogg
475,192,41142,1,0,0:0:0:100:dummy.wav
256,192,41142,1,0,0:0:0:100:dummy.wav
109,192,41142,1,0,0:0:0:100:dummy.wav
182,192,41142,1,0,0:0:0:0:
402,192,41228,1,0,0:0:0:0:
329,192,41314,1,0,0:0:0:100:dummy.wav
475,192,41314,1,0,0:0:0:100:dummy.wav
256,192,41314,1,0,0:0:0:100:dummy.wav
109,192,41314,1,0,0:0:0:100:bass_0017.ogg
182,192,41314,1,0,0:0:0:0:
36,192,41400,1,0,0:0:0:0:
402,192,41485,1,0,0:0:0:100:laykick_0000.ogg
475,192,41485,1,0,0:0:0:100:snr2.ogg
329,192,41485,1,0,0:0:0:100:dummy.wav
109,192,41485,1,0,0:0:0:100:dummy.wav
256,192,41485,1,0,0:0:0:0:
182,192,41571,1,0,0:0:0:0:
329,192,41657,1,0,0:0:0:100:dummy.wav
402,192,41657,1,0,0:0:0:100:dummy.wav
256,192,41657,1,0,0:0:0:100:dummy.wav
36,192,41657,1,0,0:0:0:100:bass_0017.ogg
109,192,41657,1,0,0:0:0:0:
182,192,41742,1,0,0:0:0:0:
475,192,41828,1,0,0:0:0:100:laykick_0000.ogg
256,192,41828,1,0,0:0:0:100:dummy.wav
109,192,41828,1,0,0:0:0:100:dummy.wav
402,192,41914,1,0,0:0:0:0:
36,192,41914,1,0,0:0:0:0:
475,192,42000,1,0,0:0:0:100:dummy.wav
329,192,42000,1,0,0:0:0:100:dummy.wav
182,192,42000,1,0,0:0:0:100:dummy.wav
402,192,42085,1,0,0:0:0:0:
36,192,42085,1,0,0:0:0:0:
475,192,42171,1,0,0:0:0:100:laykick_0000.ogg
256,192,42171,1,0,0:0:0:100:snr2.ogg
109,192,42171,1,0,0:0:0:100:dummy.wav
402,192,42257,1,0,0:0:0:0:
36,192,42257,1,0,0:0:0:0:
475,192,42342,1,0,0:0:0:100:dummy.wav
329,192,42342,1,0,0:0:0:100:dummy.wav
182,192,42342,1,0,0:0:0:100:dummy.wav
402,192,42428,1,0,0:0:0:0:
256,192,42428,1,0,0:0:0:0:
475,192,42514,1,0,0:0:0:100:laykick_0000.ogg
109,192,42514,1,0,0:0:0:100:dummy.wav
36,192,42514,1,0,0:0:0:100:dummy.wav
402,192,42600,1,0,0:0:0:0:
182,192,42600,1,0,0:0:0:0:
475,192,42685,1,0,0:0:0:100:dummy.wav
256,192,42685,1,0,0:0:0:100:dummy.wav
329,192,42771,1,0,0:0:0:0:
182,192,42771,1,0,0:0:0:0:
36,192,42771,1,0,0:0:0:0:
402,192,42857,1,0,0:0:0:100:laykick_0000.ogg
256,192,42857,1,0,0:0:0:100:dummy.wav
109,192,42857,1,0,0:0:0:100:snr2.ogg
329,192,42942,1,0,0:0:0:0:
182,192,42942,1,0,0:0:0:0:
475,192,43028,1,0,0:0:0:100:dummy.wav
402,192,43028,1,0,0:0:0:100:dummy.wav
256,192,43028,1,0,0:0:0:100:bass_0025.ogg
329,192,43114,1,0,0:0:0:0:
109,192,43114,1,0,0:0:0:0:
475,192,43200,1,0,0:0:0:100:laykick_0000.ogg
182,192,43200,1,0,0:0:0:100:dummy.wav
36,192,43200,1,0,0:0:0:100:dummy.wav
402,192,43285,1,0,0:0:0:0:
256,192,43285,1,0,0:0:0:0:
109,192,43285,1,0,0:0:0:0:
329,192,43371,1,0,0:0:0:100:dummy.wav
256,192,43457,1,0,0:0:0:0:
475,192,43457,1,0,0:0:0:0:
109,192,43457,1,0,0:0:0:0:
182,192,43457,1,0,0:0:0:0:
402,192,43542,1,0,0:0:0:100:laykick_0000.ogg
36,192,43542,1,0,0:0:0:100:dummy.wav
475,192,43628,1,0,0:0:0:0:
329,192,43628,1,0,0:0:0:0:
256,192,43714,1,0,0:0:0:100:dummy.wav
182,192,43714,1,0,0:0:0:100:dummy.wav
36,192,43714,1,0,0:0:0:100:bass_0025.ogg
475,192,43800,1,0,0:0:0:0:
109,192,43800,1,0,0:0:0:0:
329,192,43885,1,0,0:0:0:100:laykick_0000.ogg
402,192,43885,1,0,0:0:0:100:dummy.wav
36,192,43885,1,0,0:0:0:100:dummy.wav
182,192,43885,1,0,0:0:0:100:dummy.wav
475,192,43971,1,0,0:0:0:0:
256,192,43971,1,0,0:0:0:0:
329,192,44057,1,0,0:0:0:100:dummy.wav
402,192,44057,1,0,0:0:0:100:dummy.wav
36,192,44057,1,0,0:0:0:100:bass_0029.ogg
109,192,44057,1,0,0:0:0:100:dummy.wav
475,192,44142,1,0,0:0:0:0:
256,192,44142,1,0,0:0:0:0:
402,192,44228,1,0,0:0:0:100:laykick_0000.ogg
329,192,44228,1,0,0:0:0:100:snr2.ogg
109,192,44228,1,0,0:0:0:100:dummy.wav
182,192,44314,1,0,0:0:0:0:
36,192,44314,1,0,0:0:0:0:
475,192,44400,1,0,0:0:0:100:dummy.wav
256,192,44400,1,0,0:0:0:100:dummy.wav
329,192,44485,1,0,0:0:0:0:
109,192,44485,1,0,0:0:0:0:
256,192,44571,1,0,0:0:0:100:laykick_0000.ogg
402,192,44571,1,0,0:0:0:100:dummy.wav
36,192,44571,1,0,0:0:0:100:dummy.wav
182,192,44571,1,0,0:0:0:100:dummy.wav
329,192,44657,1,0,0:0:0:0:
109,192,44657,1,0,0:0:0:0:
475,192,44742,1,0,0:0:0:100:dummy.wav
256,192,44742,1,0,0:0:0:100:dummy.wav
182,192,44742,1,0,0:0:0:100:dummy.wav
36,192,44828,1,0,0:0:0:0:
329,192,44914,1,0,0:0:0:100:laykick_0002.ogg
402,192,44914,1,0,0:0:0:100:snr2.ogg
475,192,44914,1,0,0:0:0:100:dummy.wav
109,192,44914,1,0,0:0:0:100:dummy.wav
182,192,44914,1,0,0:0:0:0:
256,192,44914,1,0,0:0:0:0:
256,192,45085,1,0,0:0:0:100:laykick_0002.ogg
402,192,45085,1,0,0:0:0:100:dummy.wav
182,192,45085,1,0,0:0:0:100:dummy.wav
36,192,45085,1,0,0:0:0:100:bass_0029.ogg
109,192,45085,1,0,0:0:0:0:
475,192,45171,1,0,0:0:0:0:
329,192,45171,1,0,0:0:0:0:
256,192,45257,1,0,0:0:0:100:cymbals_0027.ogg
36,192,45257,1,0,0:0:0:100:laykick_0000.ogg
475,192,45342,1,0,0:0:0:100:dummy.wav
329,192,45342,1,0,0:0:0:0:
109,192,45342,1,0,0:0:0:0:
402,192,45428,1,0,0:0:0:100:dummy.wav
182,192,45428,1,0,0:0:0:100:pepo_0001.ogg
36,192,45428,1,0,0:0:0:0:
256,192,45514,1,0,0:0:0:100:dummy.wav
109,192,45514,1,0,0:0:0:0:
475,192,45600,1,0,0:0:0:100:laykick_0000.ogg
329,192,45600,1,0,0:0:0:100:pepo_0002.ogg
182,192,45600,1,0,0:0:0:100:dummy.wav
402,192,45685,1,0,0:0:0:100:dummy.wav
256,192,45685,1,0,0:0:0:0:
109,192,45685,1,0,0:0:0:0:
329,192,45771,1,0,0:0:0:100:dummy.wav
182,192,45771,1,0,0:0:0:100:pepo_0010.ogg
36,192,45771,1,0,0:0:0:0:
475,192,45857,1,0,0:0:0:100:dummy.wav
402,192,45857,1,0,0:0:0:0:
109,192,45857,1,0,0:0:0:0:
329,192,45942,1,0,0:0:0:100:laykick_0000.ogg
256,192,45942,1,0,0:0:0:100:pepo_0011.ogg
402,192,46028,1,0,0:0:0:100:dummy.wav
475,192,46028,1,0,0:0:0:0:
36,192,46028,1,0,0:0:0:0:
182,192,46028,1,0,0:0:0:0:
329,192,46114,1,0,0:0:0:100:pepo_0012.ogg
109,192,46114,1,0,0:0:0:100:dummy.wav
256,192,46200,1,0,0:0:0:100:dummy.wav
475,192,46200,1,0,0:0:0:0:
36,192,46200,1,0,0:0:0:0:
182,192,46200,1,0,0:0:0:0:
402,192,46285,1,0,0:0:0:100:laykick_0000.ogg
329,192,46285,1,0,0:0:0:100:dummy.wav
109,192,46285,1,0,0:0:0:100:pepo_0010.ogg
182,192,46371,1,0,0:0:0:100:dummy.wav
36,192,46371,1,0,0:0:0:0:
402,192,46457,1,0,0:0:0:100:pepo_0011.ogg
329,192,46457,1,0,0:0:0:100:dummy.wav
256,192,46457,1,0,0:0:0:0:
475,192,46542,1,0,0:0:0:100:dummy.wav
182,192,46542,1,0,0:0:0:0:
36,192,46542,1,0,0:0:0:0:
329,192,46628,1,0,0:0:0:100:laykick_0000.ogg
109,192,46628,1,0,0:0:0:100:pepo_0012.ogg
402,192,46714,1,0,0:0:0:100:dummy.wav
182,192,46714,1,0,0:0:0:0:
36,192,46714,1,0,0:0:0:0:
475,192,46800,1,0,0:0:0:100:dummy.wav
256,192,46800,1,0,0:0:0:100:pepo_0010.ogg
109,192,46800,1,0,0:0:0:0:
329,192,46885,1,0,0:0:0:100:dummy.wav
182,192,46885,1,0,0:0:0:0:
402,192,46971,1,0,0:0:0:100:laykick_0000.ogg
256,192,46971,1,0,0:0:0:100:pepo_0011.ogg
36,192,46971,1,0,0:0:0:0:
475,192,47057,1,0,0:0:0:100:dummy.wav
329,192,47057,1,0,0:0:0:0:
182,192,47057,1,0,0:0:0:0:
402,192,47142,1,0,0:0:0:100:pepo_0012.ogg
256,192,47142,1,0,0:0:0:100:dummy.wav
109,192,47142,1,0,0:0:0:0:
475,192,47228,1,0,0:0:0:100:dummy.wav
182,192,47228,1,0,0:0:0:0:
36,192,47228,1,0,0:0:0:0:
402,192,47314,1,0,0:0:0:100:laykick_0000.ogg
329,192,47314,1,0,0:0:0:100:dummy.wav
256,192,47400,1,0,0:0:0:100:dummy.wav
475,192,47400,1,0,0:0:0:0:
36,192,47400,1,0,0:0:0:0:
109,192,47400,1,0,0:0:0:0:
402,192,47485,1,0,0:0:0:100:dummy.wav
182,192,47485,1,0,0:0:0:100:pepo_0014.ogg
256,192,47571,1,0,0:0:0:100:dummy.wav
329,192,47571,1,0,0:0:0:0:
36,192,47571,1,0,0:0:0:0:
109,192,47571,1,0,0:0:0:0:
475,192,47657,1,0,0:0:0:100:laykick_0000.ogg
402,192,47657,1,0,0:0:0:100:pepo_0015.ogg
182,192,47657,1,0,0:0:0:100:dummy.wav
256,192,47742,1,0,0:0:0:100:dummy.wav
109,192,47742,1,0,0:0:0:0:
475,192,47828,1,0,0:0:0:100:dummy.wav
402,192,47828,1,0,0:0:0:100:pepo_0016.ogg
329,192,47828,1,0,0:0:0:0:
256,192,47914,1,0,0:0:0:100:dummy.wav
109,192,47914,1,0,0:0:0:0:
36,192,47914,1,0,0:0:0:0:
402,192,48000,1,0,0:0:0:100:laykick_0000.ogg
182,192,48000,1,0,0:0:0:100:dummy.wav
475,192,48085,1,0,0:0:0:100:dummy.wav
256,192,48085,1,0,0:0:0:0:
109,192,48085,1,0,0:0:0:0:
329,192,48171,1,0,0:0:0:100:dummy.wav
182,192,48171,1,0,0:0:0:100:pepo_0018.ogg
36,192,48171,1,0,0:0:0:0:
402,192,48257,1,0,0:0:0:100:dummy.wav
256,192,48257,1,0,0:0:0:0:
475,192,48342,1,0,0:0:0:100:laykick_0000.ogg
329,192,48342,1,0,0:0:0:100:pepo_0019.ogg
109,192,48342,1,0,0:0:0:100:dummy.wav
402,192,48428,1,0,0:0:0:100:dummy.wav
256,192,48428,1,0,0:0:0:0:
36,192,48428,1,0,0:0:0:0:
475,192,48514,1,0,0:0:0:100:dummy.wav
329,192,48514,1,0,0:0:0:100:pepo_0010.ogg
182,192,48514,1,0,0:0:0:0:
256,192,48600,1,0,0:0:0:100:dummy.wav
109,192,48600,1,0,0:0:0:0:
36,192,48600,1,0,0:0:0:0:
475,192,48685,1,0,0:0:0:100:laykick_0000.ogg
402,192,48685,1,0,0:0:0:100:pepo_0011.ogg
182,192,48771,1,0,0:0:0:100:dummy.wav
329,192,48771,1,0,0:0:0:0:
36,192,48771,1,0,0:0:0:0:
109,192,48771,1,0,0:0:0:0:
475,192,48857,1,0,0:0:0:100:pepo_0012.ogg
256,192,48857,1,0,0:0:0:100:dummy.wav
329,192,48942,1,0,0:0:0:100:dummy.wav
402,192,48942,1,0,0:0:0:0:
109,192,48942,1,0,0:0:0:0:
182,192,48942,1,0,0:0:0:0:
475,192,49028,1,0,0:0:0:100:laykick_0000.ogg
256,192,49028,1,0,0:0:0:100:dummy.wav
36,192,49028,1,0,0:0:0:100:pepo_0010.ogg
329,192,49114,1,0,0:0:0:100:dummy.wav
182,192,49114,1,0,0:0:0:0:
475,192,49200,1,0,0:0:0:100:pepo_0011.ogg
402,192,49200,1,0,0:0:0:100:dummy.wav
36,192,49200,1,0,0:0:0:0:
329,192,49285,1,0,0:0:0:100:dummy.wav
182,192,49285,1,0,0:0:0:0:
109,192,49285,1,0,0:0:0:0:
475,192,49371,1,0,0:0:0:100:laykick_0000.ogg
256,192,49371,1,0,0:0:0:100:pepo_0012.ogg
329,192,49457,1,0,0:0:0:100:dummy.wav
182,192,49457,1,0,0:0:0:0:
36,192,49457,1,0,0:0:0:0:
402,192,49542,1,0,0:0:0:100:dummy.wav
256,192,49542,1,0,0:0:0:100:pepo_0010.ogg
109,192,49542,1,0,0:0:0:0:
475,192,49628,1,0,0:0:0:100:dummy.wav
329,192,49628,1,0,0:0:0:0:
402,192,49714,1,0,0:0:0:100:laykick_0000.ogg
182,192,49714,1,0,0:0:0:100:pepo_0011.ogg
36,192,49714,1,0,0:0:0:100:dummy.wav
475,192,49800,1,0,0:0:0:100:dummy.wav
329,192,49800,1,0,0:0:0:0:
109,192,49800,1,0,0:0:0:0:
402,192,49885,1,0,0:0:0:100:pepo_0012.ogg
256,192,49885,1,0,0:0:0:100:dummy.wav
36,192,49885,1,0,0:0:0:0:
329,192,49971,1,0,0:0:0:100:dummy.wav
182,192,49971,1,0,0:0:0:0:
109,192,49971,1,0,0:0:0:0:
475,192,50057,1,0,0:0:0:100:laykick_0000.ogg
36,192,50057,1,0,0:0:0:100:dummy.wav
256,192,50142,1,0,0:0:0:100:dummy.wav
402,192,50142,1,0,0:0:0:0:
109,192,50142,1,0,0:0:0:0:
182,192,50142,1,0,0:0:0:0:
329,192,50228,1,0,0:0:0:100:dummy.wav
36,192,50228,1,0,0:0:0:100:pepo_0030.ogg
402,192,50314,1,0,0:0:0:100:dummy.wav
475,192,50314,1,0,0:0:0:0:
182,192,50314,1,0,0:0:0:0:
256,192,50314,1,0,0:0:0:0:
329,192,50400,1,0,0:0:0:100:laykick_0000.ogg
109,192,50400,1,0,0:0:0:100:pepo_0031.ogg
36,192,50400,1,0,0:0:0:100:dummy.wav
402,192,50485,1,0,0:0:0:100:dummy.wav
256,192,50485,1,0,0:0:0:0:
475,192,50571,1,0,0:0:0:100:pepo_0032.ogg
109,192,50571,1,0,0:0:0:100:dummy.wav
36,192,50571,1,0,0:0:0:0:
402,192,50657,1,0,0:0:0:100:dummy.wav
256,192,50657,1,0,0:0:0:0:
182,192,50657,1,0,0:0:0:0:
475,192,50742,1,0,0:0:0:100:dummy.wav
36,192,50742,1,0,0:0:0:100:dummy.wav
329,0,50828,128,0,51000:0:0:0:100:SPS_0193.ogg
109,192,50828,1,0,0:0:0:100:dummy.wav
182,192,50914,1,0,0:0:0:100:SPS_0194.ogg
256,192,51000,1,0,0:0:0:100:SPS_0195.ogg
36,192,51000,1,0,0:0:0:100:dummy.wav
402,192,51085,1,0,0:0:0:100:dummy.wav
329,192,51085,1,0,0:0:0:100:dummy.wav
109,192,51085,1,0,0:0:0:100:SPS_0196.ogg
475,0,51171,128,0,51428:0:0:0:100:dummy.wav
182,192,51171,1,0,0:0:0:100:SPS_0197.ogg
36,192,51257,1,0,0:0:0:100:SPS_0198.ogg
109,192,51342,1,0,0:0:0:100:SPS_0199.ogg
402,192,51428,1,0,0:0:0:100:dummy.wav
329,192,51428,1,0,0:0:0:100:dummy.wav
182,192,51428,1,0,0:0:0:100:SPS_0200.ogg
36,192,51514,1,0,0:0:0:100:SPS_0201.ogg
109,192,51600,1,0,0:0:0:100:SPS_0202.ogg
402,0,51685,128,0,51942:0:0:0:100:SPS_0203.ogg
182,192,51685,1,0,0:0:0:0:
475,192,51771,1,0,0:0:0:100:dummy.wav
256,192,51771,1,0,0:0:0:100:dummy.wav
36,192,51771,1,0,0:0:0:100:SPS_0204.ogg
109,192,51857,1,0,0:0:0:100:SPS_0205.ogg
256,192,51942,1,0,0:0:0:100:SPS_0206.ogg
182,192,51942,1,0,0:0:0:100:dummy.wav
329,192,52028,1,0,0:0:0:100:dummy.wav
256,192,52028,1,0,0:0:0:100:SPS_0207.ogg
36,192,52028,1,0,0:0:0:0:
475,192,52114,1,0,0:0:0:100:dummy.wav
109,192,52114,1,0,0:0:0:100:SPS_0208.ogg
329,0,52200,128,0,52371:0:0:0:100:SPS_0209.ogg
182,192,52200,1,0,0:0:0:0:
36,192,52285,1,0,0:0:0:100:dummy.wav
256,192,52371,1,0,0:0:0:100:dummy.wav
109,192,52371,1,0,0:0:0:100:SPS_0211.ogg
402,192,52457,1,0,0:0:0:100:dummy.wav
329,192,52457,1,0,0:0:0:100:dummy.wav
182,192,52457,1,0,0:0:0:100:SPS_0212.ogg
475,0,52542,128,0,52800:0:0:0:100:SPS_0213.ogg
36,192,52542,1,0,0:0:0:0:
